,class,text
3576,17,tmrrw i begin eating clean &amp; working out like i used to. i am petrified bc ive enjoyed being a fatass...is this relationship gonna work out?
3578,17,where is guida i miss her fatass
3580,17,bro only a few people understand how much of a fatass i am. like i will order so much food and stuff in my bag and finish it at home.
3582,17,@natalieiozzo loveyour fatass cousin!!!
3583,17,well my fatass loves food #teamgot7 https://t.co/pcpn7pur9e
3584,17,the coffee one finished so i made a turmeric one and now my fatass is casually snacking on that too __ https://t.co/hr6suuwnmr
3585,17,okay but why did my fatass eat 2 slices of cake on the first day of my diet?? hmm
3586,17,my fatass ordered too much pizza
3591,17,i'm sorry but this is how you guys know i'm a fatass. for this clip i didn't give a shit about jj that piece of m� https://t.co/em4gl8cysd
3596,17,fatass you're the one who started https://t.co/1qpfnjergi
3599,17,i the skinniest fatass on twitter https://t.co/yzphp5jb8f
3601,17,@pacifyhowell some fatass
3604,17,rt @annakenwood: needing deep on all fours. #annakenwood #fatass #fuckmyass #teasewebcamgirls.net https://t.co/a7he7xl0e2
3605,17,"grandpa have u lost weight?  ""yep. 60 lbs almost lost a whole charlie. how much u weight?"" ""160"" ""wow. ur a fatass""  merry christmas __"
3606,17,when life gives you signs that you are a fatass __#shook https://t.co/yd2jbp8k7k
3609,17,to tie my hair up before the wings come or before.. if i do it before i look like too much of a fatass
3614,17,rt @bleonadreshaj: i gotta stop eating when i'm bored but i know my fatass won't
3617,17,uhh i'm just gonna keep not smoking cigs and get my fatass back in school in 2017 �\_(_)_/�
3618,17,@jannahrahman_ random much __ but yeah you are a bit of a fatass
3619,17,rt @yourthinspohome: thinspo to keep my fatass on track. https://t.co/lze8mhjb5m
3624,17,@matthealy so fatass much
3625,17,siri is so helpful i fatass do nothing anymore
3626,17,@angelandronio you know yo fatass saw pizza
3627,17,rt @maxsteel747: to illegal mexicans &amp; their fatass anchor babies~drop the burrito paco and pay attention~you transport back home ha�
3630,17,this fatass stream keeps lagging
3631,17,im lowkey a fatass
3637,17,time to stop being a fatass &amp; get toned
3641,17,rt @culpidy: need to get up and take my fatass to a gym because i'm gone get a man in 2017.
3648,17,well obviously you still took that fatass l so __
3652,17,time for a beach walk in preparation for this evenings dinner #fatass
3654,17,@weakroses @sebtsb i dont u fatass
3663,17,"fuck rex ""foot fetish"" ryan's fatass"
3666,17,hungry but need to take my fatass to sleep tx
3672,17,rt @selinn: @mariaimdrunk @sparklynisa amina kodumun cocugu shut the fuck up youre so annoying fatass dont talk to me
3678,17,@literalpornxxx brilliant. ppl would be be extra twisted over it if i did it bc i'm a fatass now i wish i'd though of this  bahaha
3679,17,rt @charming_tinaa: the cousin that was called a fatass kelly price lmao __ https://t.co/ijq347thl8
3680,17,opinion on maite? � i already answered this you fatass https://t.co/cx6osswhwh
3684,17,then dm me fatass https://t.co/5a06cythwm
3690,17,@arzaylec what's wrong with a muffin top and a fatass
3693,17,i just lost $20 in blackjack cuz i'm high and my fatass finger hit the wrong button __
3694,17,delete this fatass it ain't appropriate https://t.co/oycwrzpl26
3696,17,u ever need to take a fatass piss you just don't want to get out of bed.
3701,17,@murderdiet fatass city population: cody herbinko
3702,17,rt @okayleafy: shy shut ya fatass up and anal lia
3704,17,i fatass have about 30 things to put on my depop this will b fun
3706,17,i just want 2 fatass blunts in my life
3709,17,rt @yaboiebigd: she took a fatass hit __ https://t.co/lxvjoligop
3726,17,pisser tit tit assface
3742,17,"@_mvs_ ""assface"" lmaoooooo!!"
3793,17,@realdonaldtrump go suck a dick #assface
3799,17,assface nipple
3825,17,@fakenewstimes @plashinadan nice #deletedtweet #assface.
3889,17,thank you for the gift assface! you know me well! @acidulouskb https://t.co/esqxi56pcc
4058,17,whos the dickface commissioner that let trump in?  putin.  trump is a traitor.
4063,17,lardass and large ass sound alike and mean the same thing
4065,17,@realdonaldtrump actually it's assclown fuckface  you pile of shit. #nevermypresident
4076,17,rt @juicykatbbw: wide ass wednesday! #wideass #fatass #ssbbw #ssbbwporn #studiobiggz check me out @ https://t.co/2i4nxwf6gx https://t.co/rn�
4077,17,im so tired &amp; both of my fatass kids wanna be up all in my face for no damn reason ______
4147,17,skinng skank gives a foot job while sucking her own foot https://t.co/4ezp6g1lxp
4369,17,i passed my classes. registered for next semester. i don't have an outstanding bill. not a mess from head to camel toe. my feet don't stink.
4384,17,kiss her under the camel toe lol
4386,17,doggy style camel toe is better than you know!!! &lt;w6.w&gt; https://t.co/1bf6nsol3r
4399,17,#nude women ls camel toe amateur https://t.co/tjcy3ghhwe
4414,17,rt @botsp0tterbot: hello! follow fav + retweet to win a etherial truffle-spanking neolithic camel toe frenzy - like &amp; share https://t.co/x�
4427,17,omg! women are taking back the camel toe &lt;rsww&gt; https://t.co/snw4cs76wd
4519,17,"rt @dylanklucas: ""@alecsdejesus: i have a serious case of camel toe rn wat u guys up 2"" bitch wtf ?????"
4543,17,#asian on white porn camel toe video porn
4557,17,"@reon_riteum this gon be one of those ""granpa tell me more about that time you came home shitface drunk +woke up stark naked with 2 chicks"
4559,17,asshat fuck fuck fuck shitface twat!
4561,17,@gbangtruth @mbalulafikile pick on someone your size dickface i'm not on your level yeah right that's why u have no balls to show your face.
4562,17,rt @metweetgrizz: happy new year! even to my enemies who are numerous because i'm a giant wart-covered dickface.
4567,17,"that doctor looks like a lardass too.   sounds like a case of   ""you look goooood!""    ""no you look good!""    ""oh� https://t.co/hu1o0ad49i"
4568,17,"rt @savetheusnation: https://t.co/hboaslv709 ""'member when silvio berlusconi called merkel an ""unfuckable lardass""? i 'member"""
4569,17,growing up everyone called me lardass it literally made me sick #fatsidestories
4571,17,@barracudamama michael moore. rebel with a cause..no a lardass without any balls!
4573,17,whatever you say general lardass https://t.co/qjssukzv9t
4574,17,shut up you retarded lardass obese bitch
4576,17,"@joshnoneyabiz it'll be like the pie eating contest scene in stand by me where ""lardass"" barfs all over everyone."
4577,17,@newstodayusa if gingrich didn't eat so much he wouldn't be a lardass porker. #theresistance #hasbeennewt #traitortrump #fakepatriot
4578,17,@prisonplanet bet he can dish it but cant take it ! once some1 starts in on his lardass he crys 2 his corner &amp; sucks his thumb. __ @iankarmel
4580,17,"@realdonaldtrump @vanityfair that's what ppl r saying about ur lardass  ""no talent no clue ignorant groper pedophile rapist &amp; 2 stupid"
4581,17,"rt @weeabastard: @weeabastard ""hey lardass we noticed you're looking at pizza would you perhaps like a fucking salad with that asshole?"" i�"
4582,17,@fittyfitty66  your fat disgusting lardass will probably lose some weight after scump cuts your� https://t.co/umx4lk7ahm
4584,17,when you type �lardass� into your iphone it autocorrects to �kardashian� via https://t.co/hmw5jblvvj https://t.co/6drvjufjx6
4586,17,@loudobbs i think ny loves the revenue it provides to the city ya fat lyi_ turkey waddle neck lardass flip floppin idiot.
4587,17,lmfao babycat had to get the xxl litter pan ______ #lardass
4588,17,@deplorablewang @lynetterosemrtz i didn't realize that we are all dressing up like fat pedophiles i didn't get the memo. and lardass i
4590,17,when you type 'lardass' into your iphone it autocorrects to 'kardashian' https://t.co/giuvhnltjg #exhibe #dating
4591,17,@bourdain perfect job for fat ass christie...go eat some poutine and get the fuck out of nj   #lardass
4597,17,"rt @akmk: ""trump &amp; pence"" blotus (bloviating lardass) and plotus (pontificating loser).. #nationfail #gopfail"
4600,17,"@chriscrocker bet you can't help but say ""bye bye"" to that porn career now that your cheeks are all fat you faggotory lardass."
4603,17,@travisalex1 @foxnews travis you're a sheep w a shitty haircut pimping a propaganda tv network run by a rich australian.  ok fuckface.
4621,17,@kellyannepolls disgusting wrinkled worn out skank. https://t.co/jfnzqtkp2f
4622,17,@lenadunham @americaferrera @amyschumer lol i see you hang with that fat skank any! lol
4623,17,@mini_unnie hey fuck u. u dirty ass weeb trash lookn skank &lt;3 ;*
4624,17,@muzikgirl11 @lfrgary i hate tht fat ugly skank ppl need to stop payin attn to stupid celebs they are not gods ppl they nobody
4625,17,rt @mohammedthepigd: @lenadunhamtits your nasty crooked deformed titties sent my penis into hibernation.  skank
4626,17,@din_dec what a scummy looking cunt life on the dole beckons for the skank
4627,17,this woman says tattoos on females make them look like skanks... so ima look like a skank. a hot ass skank. k. bye____
4632,17,rt @damnremo: but that nigga wants her bootyhole nudes? no thank you. i'm tryin to see her chesticles tbh __
4635,17,you get what you give...now go fuck yourself you nasty ignorant cuntface piece of dog shit..you are scum you are th� https://t.co/rlaxthfdim
4637,17,@grahameletts fuck you beardy cuntface
4639,17,rt @schoolboyandre: hell na you smoking some fatass fucking dick lmao https://t.co/n6gw9knpca
4640,17,@gomijacogeo @wendys damn triple cheese with large fries? pics of your fatass self?
4641,17,it's almost 2 am and my fatass is still eating pizza
4642,17,rt @coliojessica: wish i was there . that'll be the last time that fatass lady ever speaks again lmao https://t.co/lcr6m0zqew
4643,17,i think i'd be perfect for a dude that stay high .. my fatass stay with snacks. baby got the munchies ? i got snacks to share __
4645,17,sonic: hehe! i guess your right tamers12345. im a fatass!
4647,17,donut for the free #fatass #free #yesplease https://t.co/lydm2ctjyl
4648,17,u got ur wish you fatass bitch https://t.co/fkdtun4kba
4649,17,@aiyciassquid i hope you die go back to the sea fatass whale
4651,17,@pricillalozanox ______ i thought you had to go &amp; be a fatass #liar
4653,17,some fatass add me back
4655,17,titties ft. a bag of chips cause i'm a fatass https://t.co/snmdfta7o0
4656,17,@greedyhaisey they're all fatass so gross besides the fries tater tots can literally go to hell
4657,17,@smtownglobal give red velvet proper treatments and a reality show you ugly fatass meninist dumb dumb
4658,17,some fatass unfollowed and broke my 1.3k
4661,17,@boygrouping breathe fatass i love you too unfortunately stop being a whore to ur ults also u suck at 8ball __
4662,17,ignore my fatass sister but like look its so pretty https://t.co/a2qdsjxjj6
4663,17,@ohhlulu27 hurry before my fatass family comes and finishes it ____
4664,17,rt @babykanyeislife: @alan_card19 @nahren_merza @yaboispongebbob i remmeber nahrens fatass breaking the bench but tf does a key have to do�
4667,17,if you feelin froggy  den leap w yo fatass . -trabius ____
4668,17,dumbass bitch stole my seat on purpose. fatass u smell like poverty and sulfur8
4669,17,@cerelol i hate her fucking fatass https://t.co/nho0ziax8t
4670,17,@funkysac_ @vanishbrobeans yo little fucktard. we got off cuz we've been on all day and have lives unlike u who sits his fatass
4671,17,rt @itsmegama: fatass wrinkly ass no neck headed ass hoe https://t.co/oeushawlmb
4673,17,fatass took 3 times to type edge https://t.co/q98pzshx8a
4675,17,rt @mikiminach: keisha's fatass better sing #pinkprintonbet
4692,17,@gtfcshitlarks i can see why you called yourself shitface ! you hide behind a name why not reveal yourself ? because your scared little boy
4700,17,@mpersson_notch_ mother fucker fake ass vitnameze piece of shitface pussy faker. you will die you fucking bitch ass motherfucker
4741,17,i hope all of your fucking asses sag and fall apart so that u will be confuse when u fucking shit
4750,17,this isnt abt mariah carey ok  just indirecting someone. just to get ur ugly and sensitive asses to calm down https://t.co/6pyafxxclr
4751,17,shes a mermaid you fat fuckhead gsasxagh
4803,17,@tybrokesign u try me u dirty nigga.. unlike you i'm educated and know my rights so we'll see how far these threats take you
4805,17,@jakeeleerdc such a fool like u were born from jap mom.throw ur bar girl away.it makes u look so silly
4819,17,@rosaacosta niggers think she hot! gmen/gwomen don't think she hot! she is disgusting and pathetic for choosing to be bullshit! #overkill
4824,18,@_kashavels @javon_savage you2 r really ghetto pathetic.  @twitter needs to fbi come and investigate y'all ignorant asses.  life goes on.
4876,18,rt @aliciafiasco_: you can't even pay certain men compliments. their dense asses make everything sexual like they really think everybody wa�
4903,18,@ashrossdavis @dailymirror gutter press in full-fucktard mode.
4908,18,@msremyrae @organicjavaandj @tjsotomayor fucktard? you got how many children? fatherless? and u r 22? explain to me how ur kids r not doomed
4909,18,@gyfhas @cp24 do you need the cia or fbi to drop it off are your doorstep?  you're just being an antagonistic fucktard.  move to florida
4941,18,@amxndasantino get the fuck off manda's account you have no respect for her get your own account instead fucktard
4945,18,"@jihadwatchrs sweden is lost: ""empower women"" while mocking christian carols - no goats  but 9 dumb-asses on stage  https://t.co/viaqqtulaz"
4950,18,dumb asses... dumb asses everywhere.
4962,18,@mymy_kl you do know your dealing with a prankster and a liar. so take it at face value. it's not racism he's just a fucktard.
4963,18,@mbsevans @kbwilson76 it's not a misinterpretation fucktard. ever heard of a typo? ________
4965,18,a+ tard twitter __
4973,18,why do you expect to be tolerated  chris. what is it about your collective action that begs tolerance  shithead� https://t.co/w0wdvypbaw
4975,18,______ ______! __________ i swear some people literally think out of their asses it's hilarious https://t.co/fcewx9bzfn
4988,18,the world *did* come to its senses. then the berlin wall feel  you backwards  thundering shithead. https://t.co/tgmwg8ksfm
4994,18,"@mikebastasch @dailycaller fuckn mike  you tard. the conclusion of the article is "".. losing mass at about 200 gt/yr."""
5007,18,i live in america fucktard. and your representative is doing damage to american's.  p.s. crayons aren't food. https://t.co/jlh4vrfxm5
5012,18,@phalaenadispar because its based off a video game you r-tard @neontaster
5028,18,shithead relating to the bride dresses that cheering remedial of ceiling figures: vnqj https://t.co/on5bfbknny
5029,18,shithead an architect slightly less likely to be okay i dunno man well there it is small
5042,18,@constancequeen8 @truthfeednews i bet if you water boarded this tard he would let you know how deranged he isn't! just a scum bag!
5051,18,@curtfloodjr 3) steve martin:thoughts down in social media  what kind of insensitive moronic asshat runs behind you with a scorecard and
5056,18,"@whiphoyer had nor read ur statement.""..that brings real security to its people."" what about the palestinian ppl???? fucktard.idiot"
5063,18,@mridgafxv abide by ur own advice u fucktard 25 000+ tweets pointing out ur a horrible cunt #simple @halalkitty2 @mrsverycross @garylineker
5068,18,"twitter ain't gonna have the right answer. their dumb asses can't even differentiate between ""two "" ""to "" and ""too."" https://t.co/e2grqu9miu"
5070,18,@tonyromano1000 @jwhitey_13 and we care what a mentally fucked steroid freak asshat like yourself thinks? fucking nitwit
5076,18,@parentofsam1 that's what i was really laughing about. he was tweeting that &amp; here's this uninformed asshat (executive!) saying same.
5091,18,"i hate when people get on social media late night and be like ""who's up right now ?"" whoever you see posting   fucktard."
5096,18,with any luck  keith richards outlives you too fucktard. https://t.co/cfv1bwi9za
5133,18,rt @stanfordr80: @johnfromcranber mexico  your leaders sold your land to america! dumb asses!
5141,18,@dan_disgrace @bbcbreaking @bbcnews i'm not christian you fuck tard
5150,18,@nyislanders too late fucktard! #firecappy #isles
5162,18,@lizziethat voight is an ass. i like asses. olinksy is my fave and if they ever take him away i'm quitting this show. ruzek is an idiot.
5163,18,y'all who's calling luke racist  you need to get your head out of your asses. he is one of the most genuine &amp; caring person ever. so stop.
5166,18,it funny the same group that had a tard fit over over tracers ass are the same people that are now acting like shes the new jesus christ
5178,18,rt @pc_gamer_squid: i've been a gamergate supporter in the past.  my background photo is tracer kissing her girlfriend.  you're a tard.  ht�
5193,18,but y'all fool asses still drafted him https://t.co/ukadhnphm1
5203,18,my parents act more immature than i do  and are completely making asses of themselves at my grandma's house tonight. i feel embarrassed.
5204,18,so y'all dumb asses gone keep giving the same nigga 20 chances? __
5217,18,the dumb asses that make threats dont realize they can have the law called on them https://t.co/7vwtuigf5p
5218,18,@emremeinman compliment you fucktard
5233,18,fucktard account. https://t.co/o39ad7zpgq
5242,18,@nabihmezher rojo worse! 2 legs! a rookie amateur fucktard ref would give him a red.
5243,18,i hope these asshat children would set explosion to their fingers
5262,18,@jcdoctson no  you are. fuckhead. turn off your tv and talk to some actual israelis. good luck ideeot.
5315,18,rt @fkahucci: in my time thru higher education i've found academics are actually dumb asses &amp; use their degrees as immunity shields from op�
5316,18,@texiste trop tard !!!!!
5320,18,"@abx09 @bornmush @jaereekay206 @cm_bombydon @1989_deedee ""u.k people"".   i think you mean british you utter tard."
5340,18,@kishiyosu what are you even talking about? stalking you on twitter???? you really are an immature fuckhead  my god.
5342,18,their heads are so far up their own asses they're oblivious @detachment_red
5347,18,rt @miss_jess_james: __ gotta love a #cashdrop __  _ thanks but no thanks fucktard! _ https://t.co/aqz6ggjpcw
5361,18,@4oreggie44 @reaiestone and at least we know who did it __ dumb asses dry snitching on themselves
5362,18,dumb asses__ that's not how you spell my name dummy https://t.co/eddueu6ftt
5368,18,@charliesheen what a complete disgrace of human u r.real cool wish death. no surprise from a washed up fucktard really__
5386,18,@theeireking because you can't spell to save your life. sorry i don't speak ruh-tard
5391,18,#50daysofdemonetisation would love to see modi slap stupid asses like mamata &amp; derek o'brien once again
5403,18,rt @mochahontes_: and the dumb asses listen too. smh. follow the leader ass niggas. https://t.co/olrbnk7a5n
5409,18,"@rewindtheblues he smiled back and stepped away. ""� plus tard."" off he goes."
5413,18,no braines skum bag scoungrols that run wall mart should of been selling all lives matter clothes.dumb asses!!!!!!!!!!!!!
5415,18,@mvpyroo_ im joking fucking tard
5424,18,dear bitches at walmart  old an young   youre about to get your asses beat.. #dumbcunts
5431,18,@huffingtonpost u till they can do what she does and look like her  they need to take their silly asses somewhere and shut up.
5435,18,@chernayaakula lol what a fucktard
5436,18,fucking fucktard is my dad.
5469,18,its the same shit you fucking idiot. yall hate bisexuals just the same with yall biphobic asses. https://t.co/bkowqegkcg
5497,18,@michaeld______ @unclemikeybyrne @calexitdreaming @prisonplanet you're a worthless troll with no life. run along fucktard
5514,18,dont be so quick to judge me  u only see what i choose to show u   fucktard !
5518,18,i love twitter. cus a lot of y'all be dumb asses  but the ppl who i follow w/ some sense actually be knowinggggg.
5528,18,@iamfran13 @realamericandon @nifocosadis @yankeefelicity @comhuakenear low info tard  fran. doesn't know the front corp was canadian. lol
5540,18,@diamondbackpain @real_allenr @egoaltered02 they both campaigned for the electoral vote  shithead.
5543,18,asshat shat dumbfuck dickbutt fucks nipple
5544,18,dumb asses ______ #lrt
5546,18,i hope karma bites all of their stupid racist asses. wtf is wrong with these people https://t.co/nb6ayaocmv
5551,18,i swear every fucktard is out shopping today
5571,18,rt @zippuli: to think  they pay this fuckhead  this 'professor' for his expert opinions.   1 seat is nowhere near majority govt �
5604,18,@zlando ud love this crybaby asshat plo supporter i'm about to educate with a basebat of intel. i'm sick of these dildos!! god bless israel!
5616,18,@xtallinex well aren't you the fucking best. give this asshole a trophy. keep believing mike's lies  shithead.
5627,18,@nickkouvalis invest in a fact checker otherwise you just look like a lying moronic fucktard.
5628,18,how u gonna get stuck in the snow omg do u ppl look at the tracks in the snow or not ? drive in the tracks dumb asses
5640,18,@reevow_ as a joke fuck tard
5652,18,rt @passport_cutty: it takes way too much energy to even think about what i think about their dumb asses.
5655,18,@polearmguy @johngrahamiv @american_talker yes  after evidence of a person being a dense tard (like you) i will call them a dense tard
5673,18,@jwanhung some drunken utter fucktard used them as a toilet and will be hit with a bill for repairs.
5675,18,in 2017 can y'all dumb asses stop getting catfished ____
5678,18,lmaoo ppl was stuck in philly because they was flying @frontier  you dumb asses
5706,18,rt @sliiimzzzz: they messed up in the wrong side of town. ____ dumb asses https://t.co/lgydq5ukak
5745,18,@sierraeire @tgpness @yourpalrags or that people went to the link and liked it  fucktard.
5796,18,@kuzy just read your article on @spiegel_english &amp; you're obviously a nihilist &amp; a self-hating fucktard! grow a pair of balls pussy!
5807,18,asshat shitbrains crappy piss fucking bollucks
5809,18,pg was wide open you tard
5814,18,cocks asswipe hell shat fuckwad shitbrains fuck
5828,18,@liamdunbarp tro tard c la fin dmv
5829,18,#mattlasner hey   dumbass   why don't you and your husband harass someone who can be as vile as you   fucktard   here i am princess
5830,18,@ffbe_en can you lazy asses that cross eyed and stupid to not proof read your spelling?   we wonder why you put out shit content.
5860,18,@adellkimbrough @wintertimesean man only people with huge ass sticks up there asses say some stupid stuff like that
5892,18,u racist tard gtfo
5901,18,@jvfrncsco ah kala ko deins ka na tard. but you're well on your way to proper reasoning. yey
5907,18,nobody can guess my joke wtf __ dumb asses
5910,18,rt @aurorabmunchkin: tard na naka follow kay alden and his family.   #labolang https://t.co/rvrjbcfwyg
5912,18,hi @alexmorgan13   please don't pay attention to @jm_ballais he is just a fucktard
5932,18,damn i can't with you stupid asses __
5936,18,drugs blind people to the truth bro for real never fucking with a tard again
5961,18,right all that bullshit in my mentioned ceases when i was throwing faxs. dumb asses
5971,18,"rt @hermicane1: @joejoetamara @leahrboss @bilodope what ""career"". no one has ever heard of him!!! lmfao at this little re-tard!"
5996,18,you ever notice how all the people who follow and retweet fuckhead kurt eichenwald are  in fact  fucked in the head? https://t.co/nu2vpm96ay
6005,18,rt @ffs_itsajoke: @talsullivan @sandratxas this ass-hat also teaches our children. hope he is fired.
6016,18,@citizenaust @darren_nell no  cockhead.  it's you and your fuckwit mate who are not just insulting but threatening. #notinmyname
6065,18,@ivanjwmoody1 @5fdpchriskael what you need to do is find a good psychiatrist you're a joke can't even live your own life you're a cockhead
6067,18,@johnnyvegasreal#qi is the biggest cockhead on tv. totally ruins #qi with his juvenile attempt at humour.
6238,18,rt:dnr_crew: rt stampeagerhjelm: hunterlw71 dnr_crew hyperrts that's fucking stupid go get a life cockhead
6269,18,@donlemon @brookebcnn tattoo a sphincter on the top of your head don to denote the arrogant ass-hat that you are.
6272,18,@superfooty perhaps this cockhead should stop changing his name if he has identity issues. #fuckwit #whocares
6297,18,"another feminist cockhead who thinks ""egalitarian"" means ""nice"".  dumb as dogshit.  twice as smelly. https://t.co/kexf7cde19"
6318,18,@katiewiencierz don't fuckin feel bad u dumb cunt  i speak my truth  lifes too short  now gtfo before i curse u assbag!
6348,18,@emma_sartoris  e: eggass m: malicious m: motherfucker a: asshole s:slut a: asshead r: retard t: turd o: overheated r: racist
6376,18,cocks asshead cumslut crapping pussy damn shitbrains
6388,18,dnr_crew: rt stampeagerhjelm: hunterlw71 dnr_crew hyperrts that's fucking stupid go get a life cockhead
6447,18,rt @_mat_cauthon_: why did the tard scale the glass wall? to see what was on the other side.  #aldubkssamuli
6481,18,@412v70 and no one asked for your input on white genocide but you still did it fucktard
6482,18,for fuck's sake!!! pun totally intended  :(  :(  :(  fucktard misogynistic pharmas!!!!!!!! https://t.co/eutgmhpvbl
6495,18,well  now they've got you  stupid asses... you don't stop to move shit like that  you drive through it. #31
6505,18,do people not realize that 2017 isn't gonna change anything? it's just another calendar change not a restart button. dumb asses.
6514,18,rt @palehorse_69: sometimes ya just have to block that one fucktard that feels the need to make a negative comment on everything you post.
6535,18,hear that fucktard  equality meaning i think we're equal not that i'm above you.
6539,18,@deleco31 @onision how about this asshat before posting shitty comments  watch the fucking video you dumb fuck
6552,18,oleary  another rich cocksucker who wants to fill his pockets at the expense of the greater good and stupid right w� https://t.co/l7dv923bih
6583,18,@aplusktweets_ asshole  manu is still alive minds of upper castes  which is y casteism is very prevalent today. open your eyes  fucktard.
6586,18,@arianamakeover @britneyvibes she inspired your fave. shut the fuck up you musically inept asswipe. you don't know shit about music.
6603,18,@aarontampanole @tomahawknation yeah ur a fucktard. https://t.co/xymtfubyji
6619,18,@forest_central @fleagueworld its my opinion if you don't like it unlucky but don't call me stupid you delusional fucktard
6680,18,@reallyndacarter @nytimes wonder woman. is a strong warrior woman who kicks the asses of people twice her size! people are dumb
6694,18,nahh study suggest yall need to shut your dumb asses up to stay healthy . smh https://t.co/qztpq4co0e
6723,18,@spmlourry fuck tard
6732,18,@lovelyjessij this is exactly what devalues actual cases of racism. dumb asses that say stupid shit like this.
6742,18,rt @herrobrit: the couch is mine fuck tard https://t.co/iwvkuvv7nw
6754,18,rt @rubiconski: @shehabifares @figner_vera dumb asses fly the old french imperial flag
6776,18,"@anaslomu ""intern ambil cuti?!""- fucktard at the office"
6791,18,got what info fucktard? https://t.co/agzm0rsyj3
6814,18,shoutout to dumb asses who go around clicking like or rt all the hot chicks posts  no matter how stupid the shit it be
6817,18,rt @hageastwood: .@jefftutorials is irrelevant makin 8 grand a month with his 70k subs. keep up the hate. keeps him goin. dumb asses
6820,18,i'll repeat for those stupid ugly asses. michael didn't bleach his skin! he had vitiligo! fucking vitiligo okay? is yo ass contented now?
6822,18,what a fucktard... funny as hell https://t.co/4oy6awkyit
6824,18,@taybrehon @tralseyshake  my friend just posted this on fb for u dumb asses https://t.co/brycy3vyvu
6830,18,@jonatha11813147 @jonesgfashaw @leftsentthis that's not the grim reaper tard.
6832,18,@xhnews netanyahu needs shot down and killed .hes fucktard l psychopath
6837,18,@sierrareneerus2 @its_julian_boii stooopid asses but i'm glad you're not in jail ____
6839,18,got all your stupid asses____
6840,18,@realdlhughley wow! aren't you the shit-for-brains racist asswipe! smooth move  dumb ass!
6841,18,@attimjones your ip address can be pulled  as well  asshat! @mrdenny @aresborghese @kurteichenwald
6842,18,rt @fattydaddy7: the only thing better than the #fiestabowl score is the fact that it's keeping that fuckhead herbstreit quiet.
6850,18,@olivierbranford hi  bonjourrrr!!!thanks for following .....get to back later  a plus tard-----------------------
6854,18,gotta change my number on y'all dumb asses ..
6866,18,"@drmartyfox don't give fucktard ""beyond narcissism"" krauthammer�any attention after the way he treated djt during the primary. we remember!"
6868,18,@_savthemfdon_ or if you're doing it right at least cause twitter gets a lot of your stupid asses caught up
6907,18,rt @brinyiaaaa: these niggas stay disappointing me__. like which one of you dumb asses  gone be different __ ?
6922,18,@tquecri if you think i was being racist  you wildly misunderstood what i was saying... and  my language is the same all the time. #fucktard
6923,18,@theredmamba learn the game shithead
6928,18,@kyle_appleby @michaelmathious knew one of your dumb asses would try to make that argument __ can't wait for tom to be gone
6930,18,@directv   you fucking dumb asses
6951,18,@repogirl54 @realdlhughley between the 2 of them  neither one of their asses can spell pole
6956,18,@soul_james @cordovansplotch @alteregotrip_se  not really.  then again your the same stupid shithead to lump me in with gg.
6957,18,they dumb asses deserve this lost.
6974,18,@conhockeyguy nobody has said that  fucktard. all you've got are strawmen and false equivalencies.
6978,18,"what dumb asses. this is in tampa. he'd over heat. his life was in danger. ""hey he's not liking us put this on  let� https://t.co/nffn9fpri4"
6988,18,rt @fabresque4: story time! so i was posting edits in a football group minding my own business when outta nowhere this senseless fucktard k�
6989,18,@bourdain your a nobody your a piece of shit fuck you stupid motherfucker....fucktard
6994,18,no website talking bout dm for orders n y'all stupid asses do it
7001,18,@woxgirl @sosodu13004 @zo3_96 cro tard
7007,18,stupid asses it wasnt cologne it was oberhausen
7023,18,"way to be a racist fucktard who assumes ""american"" means ""white culture."" crawl back into bed with ur daddybrotherc� https://t.co/yno5im35ys"
7042,18,@starzgamngfilms @qwertyoruiopz no you fucking fucktard
7052,18,racially white i hope y'all dumbasses choke with your fake woke asses
7060,18,just witnessed a tard take a left at a red light
7063,18,these three dumb asses finna get locked up __ https://t.co/iphhco9fyo
7066,18,@no_tats_b yea fucktard we know and that was the second time we rooted for the cowboys this year because our team is a bunch of losers. fuck
7072,18,people be whole dumb asses out here
7087,18,@beastinthehead @youkandycom it's a current model  you cum gobbling fucktard.
7098,18,hope he tells u that harassments not a prank but hes in it for ur dumb asses money. i'd be too if i had a dumb fuck� https://t.co/lqzdxkzkr3
7112,18,but they asses can't write or spell to save their lives. https://t.co/6thtiutg8z
7133,18,@kato3000 lol you're a fucktard
7178,18,@jesuischach @ritapanahi she isn't  indian fucktard
7191,18,1st off  remy ma does have delivery  it's hard &amp; gangsta. 2nd  she has flow. nm flow ain't the only type of flow dumb asses.
7198,18,@loubrownsstache lemme say it again for the dumb asses: bernie would've ran if trump didn't go after his family.
7215,18,rt @anelectofgod: @jsim63 @susan61849 dumb asses  seeds of satan harrass seeds of creator! satan seeds commonly called=seeds of the serpent�
7222,18,fucking fuck tard
7248,18,@paulkrugman explain the house &amp; senate ? asshat
7253,18,her fans are the stupid asses tweeting rip beyonc_ without googling to find out if it's true.
7254,18,serves him right fucktard pmsl https://t.co/kmvtncn00j
7259,18,@healthynews2day lies and bullshit from a fucktard profiteering liar #vaxxed is bullshit #wakefieldliedchildrendied
7261,18,how stupid can you be?? all the free stuff they were given wasn't enough?? this is being an entitled #asshat. #dummy https://t.co/wdw8nwvbna
7272,18,ya'll doggin romo like he on the opposite team  let my nigga live on the bench lol he still on our team dumb asses
